time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
424200,2025-03-04 13:51:32,51.2585671262351,-0.0469679176288453,39.041996,,,563.75327132094,36.08924,0.894776,236.167330392,1161.77497156,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,0.894776,0,0,354.6, -1.6, 0.8,0,0,1290,1024,1024,1024,40,0,0,0,3.4,-89.9,0,75,3.913,3.921,3.9,0,0,0,6.968,93.92,563.75327132094,39.041996,6,P-GPS,
424300,2025-03-04 13:51:32,51.258567684678,-0.0469678084439843,39.041996,,,563.75327132094,36.08924,1.11847,236.12533564,1161.98166448,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,1.11847,0,0,354.6, -3.5, 1,1,0,1330,1024,1024,1024,46,0,0,0,3.4,-89.9,0,75,3.913,3.921,3.9,0,0,0,6.968,93.92,563.75327132094,39.041996,6,P-GPS,
424400,2025-03-04 13:51:32,51.2585682174591,-0.0469679672384515,39.041996,,,563.75327132094,36.08924,1.11847,236.145348764,1162.17851488,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,1.11847,0,0,354.6, -5.5, 1.1,0,0,1352,1024,1024,1024,50,0,0,0,3.4,-89.9,0,75,3.913,3.921,3.9,0,0,0,6.968,93.92,563.75327132094,39.041996,6,P-GPS,
424500,2025-03-04 13:51:33,51.2585686248172,-0.0469680414885679,39.041996,,,563.75327132094,36.08924,1.565858,236.14994194,1162.32615268,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,1.565858,0,0,354.6, -7.5, 1.2,0,0,1383,1024,1024,1024,54,0,0,0,3.4,-90,0,75,3.913,3.921,3.9,0,0,0,6.968,93.92,563.75327132094,39.041996,6,P-GPS,
424600,2025-03-04 13:51:33,51.2585693639968,-0.0469682355463578,39.041996,,,563.75327132094,36.08924,1.789552,236.171923568,1162.60174324,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,1.789552,0,0,354.7, -9.4, 1.2,0,0,1163,1024,1024,1024,21,0,0,0,3.4,-89.9,0,75,3.913,3.921,3.9,0,0,0,6.968,93.92,563.75327132094,39.041996,6,P-GPS,
424700,2025-03-04 13:51:33,51.2585701725113,-0.046968050359317,39.041996,,,563.75327132094,35.761156,2.23694,236.105978684,1162.90029968,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,2.23694,0,0,354.7, -9, 1.2,0,0,1342,1024,1024,1024,48,0,0,0,3.4,-90,0,75,3.913,3.921,3.9,0,0,0,6.968,93.92,563.75327132094,39.041996,6,P-GPS,
424800,2025-03-04 13:51:33,51.258570744398,-0.0469682158339853,39.041996,,,563.75327132094,35.761156,2.460634,236.12697606,1163.11027344,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,2.460634,-0.223694,0,354.8, -6, 1.3,0,0,1387,1024,1024,1024,55,0,0,0,3.4,-90,0,75,3.913,3.921,3.9,0,0,0,6.968,93.92,563.75327132094,39.041996,6,P-GPS,
424900,2025-03-04 13:51:33,51.2585718467438,-0.0469684328895845,39.041996,,,563.75327132094,35.761156,2.684328,236.14502068,1163.5170976,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,2.684328,-0.223694,0,354.9, -7.8, 1.3,0,0,1401,1024,1024,1024,57,0,0,0,3.4,-89.9,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.75327132094,39.041996,6,P-GPS,
425000,2025-03-04 13:51:33,51.2585727764336,-0.0469685085633756,39.041996,,,563.75327132094,35.761156,3.131716,236.136162412,1163.85502412,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,3.131716,-0.223694,0,354.9, -9.8, 1.4,0,0,1413,1024,1024,1024,59,0,0,0,3.4,-89.9,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.75327132094,39.041996,6,P-GPS,
425100,2025-03-04 13:51:33,51.2585741156242,-0.0469687492738758,39.041996,,,563.75327132094,36.08924,3.35541,236.154535116,1164.34715012,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,3.35541,-0.223694,0,354.9, -10.8, 1.5,0,0,1413,1024,1024,1024,59,0,0,0,3.4,-90,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.75327132094,39.041996,6,P-GPS,
425200,2025-03-04 13:51:33,51.2585751540426,-0.0469692067114197,39.041996,,,563.75327132094,36.08924,3.802798,236.230978688,1164.74085092,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,3.802798,-0.223694,0,354.9, -11.3, 1.4,0,0,1428,1024,1024,1024,61,0,0,0,3.4,-89.9,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.75327132094,39.041996,6,P-GPS,
425300,2025-03-04 13:51:33,51.2585767729237,-0.0469695056830595,38.713912,,,563.42518732094,36.08924,4.250186,236.257225408,1165.33468296,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,4.250186,-0.223694,0,355, -11.4, 1.3,0,0,1340,1024,1024,1024,48,0,0,0,3.4,-89.9,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.42518732094,38.713912,6,P-GPS,
425400,2025-03-04 13:51:33,51.258578379324,-0.0469700222578541,38.713912,,,563.42518732094,36.08924,4.7199434,236.334653232,1165.93179584,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,4.697574,-0.447388,0,354.9, -10, 1.4,0,0,1360,1024,1024,1024,51,0,0,0,3.4,-90,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.42518732094,38.713912,6,P-GPS,
425500,2025-03-04 13:51:34,51.2585802903591,-0.0469703849663003,38.713912,,,563.42518732094,36.417324,4.9436374,236.37139864,1166.6338956,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,4.921268,-0.447388,0,355, -9.3, 1.5,0,0,1296,1024,1024,1024,41,0,0,0,3.4,-90,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.42518732094,38.713912,6,P-GPS,
425600,2025-03-04 13:51:34,51.2585823323117,-0.0469707672776361,39.041996,,,563.75327132094,36.417324,4.9436374,236.412081056,1167.38520796,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,5.368656,-0.447388,0,355, -8.3, 1.5,0,0,1278,1024,1024,1024,38,0,0,0,3.4,-90,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.75327132094,39.041996,6,P-GPS,
425700,2025-03-04 13:51:34,51.2585842244742,-0.0469711620735047,39.041996,,,563.75327132094,36.745408,5.6147194,236.460637488,1168.08074604,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,5.59235,-0.447388,0,355, -6.1, 1.5,0,0,1188,1024,1024,1024,25,0,0,0,3.4,-89.9,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.75327132094,39.041996,6,P-GPS,
425800,2025-03-04 13:51:34,51.2585862890688,-0.0469719271342178,38.713912,,,563.42518732094,37.073492,5.8384134,236.592527256,1168.85502428,25,5,11.743,564.08135532094,39.37008,11.2294388,244.137475004,5.816044,-0.447388,0,355, -3.8, 1.5,0,0,1155,1024,1024,1024,20,0,0,0,3.4,-90,0,75,3.917,3.922,3.902,0,0,0,6.99,93.92,563.42518732094,38.713912,6,P-GPS,
425900,2025-03-04 13:51:34,51.2585885208011,-0.0469723680355621,38.713912,,,563.42518732094,37.401576,5.8384134,236.649941956,1169.67523428,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,5.816044,-0.447388,0,355.1, -0.7, 1.5,0,0,1155,1024,1024,1024,20,0,0,0,3.4,-90,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.42518732094,38.713912,6,P-GPS,
426000,2025-03-04 13:51:34,51.2585907458516,-0.0469730972850375,38.713912,,,563.42518732094,37.401576,5.8384134,236.775598128,1170.5052868,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,5.816044,-0.447388,0,355.1, 1.6, 1.5,0,0,1325,1024,1024,1024,46,0,0,0,3.4,-89.9,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.42518732094,38.713912,6,P-GPS,
426100,2025-03-04 13:51:34,51.2585929214245,-0.0469735628265555,38.713912,,,563.42518732094,37.401576,5.6147194,236.845151936,1171.30581176,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,5.59235,-0.447388,0,355.1, 1.2, 1.6,0,0,1369,1024,1024,1024,52,0,0,0,3.4,-89.9,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.42518732094,38.713912,6,P-GPS,
426200,2025-03-04 13:51:34,51.2585952821021,-0.046974444628551,38.713912,,,563.42518732094,37.073492,5.6147194,237.009193936,1172.18835772,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,5.59235,-0.447388,0,355, -3.8, 1.7,0,0,1418,1024,1024,1024,60,0,0,0,3.4,-89.9,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.42518732094,38.713912,6,P-GPS,
426300,2025-03-04 13:51:34,51.2585974565871,-0.0469749380959971,38.713912,,,563.42518732094,36.745408,5.8384134,237.090886852,1172.98888268,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,5.816044,-0.447388,0,355, -7, 1.5,1,0,1405,1024,1024,1024,58,0,0,0,3.4,-89.9,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.42518732094,38.713912,6,P-GPS,
426400,2025-03-04 13:51:34,51.2585997072265,-0.0469754366010563,39.041996,,,563.75327132094,36.417324,6.0621074,237.174876356,1173.8189352,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,6.039738,-0.447388,0,354.9, -9.8, 1.5,0,0,1360,1024,1024,1024,51,0,0,0,3.4,-89.9,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.75327132094,39.041996,6,P-GPS,
426500,2025-03-04 13:51:35,51.2586021278866,-0.0469760635653564,39.041996,,,563.75327132094,36.08924,6.2858014,237.289705756,1174.71460452,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,6.263432,-0.447388,0,354.9, -10.8, 1.3,0,0,1293,1024,1024,1024,41,0,0,0,3.4,-90,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.75327132094,39.041996,6,P-GPS,
426600,2025-03-04 13:51:35,51.2586046292759,-0.0469766024808808,38.713912,,,563.42518732094,35.761156,6.7331894,237.386490536,1175.63652056,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,6.71082,-0.447388,0,354.9, -9.3, 1.3,0,0,1293,1024,1024,1024,41,0,0,0,3.4,-90,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.42518732094,38.713912,6,P-GPS,
426700,2025-03-04 13:51:35,51.2586076481843,-0.0469776373826514,38.713912,,,563.42518732094,35.433072,6.9568834,237.596136212,1176.76184868,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,6.934514,-0.671082,0,354.9, -5.2, 1.3,0,0,1296,1024,1024,1024,41,0,0,0,3.4,-90,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.42518732094,38.713912,6,P-GPS,
426800,2025-03-04 13:51:35,51.258610360886,-0.0469782513148479,38.713912,,,563.42518732094,35.433072,6.9568834,237.71654304,1177.76250488,25,5,11.728,564.08135532094,39.37008,11.2294388,244.137475004,6.934514,-0.671082,0,355, -1.6, 1.4,0,0,1323,1024,1024,1024,45,0,0,0,3.4,-90,0,75,3.915,3.921,3.901,0,0,0,7.158,94.1,563.42518732094,38.713912,6,P-GPS,
426900,2025-03-04 13:51:35,51.2586130988639,-0.0469790532815739,39.041996,,,563.75327132094,35.433072,6.9568834,237.884193964,1178.77628444,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,6.934514,-0.671082,0,355, -1.7, 1.4,0,0,1336,1024,1024,1024,47,0,0,0,3.4,-90,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427000,2025-03-04 13:51:35,51.2586160696227,-0.0469800705516693,39.041996,,,563.75327132094,35.433072,6.9568834,238.104338328,1179.88520836,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,6.934514,-0.671082,0,355, -3.3, 1.4,0,0,1341,1024,1024,1024,48,0,0,0,3.4,-89.9,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427100,2025-03-04 13:51:35,51.2586188178508,-0.0469807680425997,39.041996,,,563.75327132094,35.433072,6.9568834,238.256569304,1180.89898792,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,6.934514,-0.671082,0,354.9, -4.4, 1.4,0,0,1342,1024,1024,1024,48,0,0,0,3.4,-89.9,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427200,2025-03-04 13:51:35,51.2586216071891,-0.0469814574299642,39.041996,,,563.75327132094,35.104988,7.1805774,238.411424952,1181.92917168,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,7.158208,-0.671082,0,355, -4.8, 1.4,0,0,1352,1024,1024,1024,50,0,0,0,3.4,-90,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427300,2025-03-04 13:51:35,51.2586245342848,-0.0469821636815352,39.041996,,,563.75327132094,35.104988,7.1805774,238.5744827,1183.01184888,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,7.158208,-0.671082,0,355, -4.8, 1.4,0,0,1156,1024,1024,1024,20,0,0,0,3.4,-89.9,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427400,2025-03-04 13:51:35,51.2586275680995,-0.0469829381603929,39.041996,,,563.75327132094,34.776904,7.4042714,238.75820974,1184.13061532,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,7.381902,-0.671082,0,355.1, -4.6, 1.4,0,0,1156,1024,1024,1024,20,0,0,0,3.4,-90,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427500,2025-03-04 13:51:35,51.2586304952534,-0.0469836762807915,39.041996,,,563.75327132094,34.776904,7.4042714,238.938327856,1185.21329252,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,7.381902,-0.671082,0,355.1, -0.1, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,3.4,-90,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427600,2025-03-04 13:51:36,51.2586333948693,-0.0469844084874535,39.041996,,,563.75327132094,34.44882,7.1805774,239.121726812,1186.28284636,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,7.158208,-0.671082,0,355.4, 16.1, 1.6,0,0,1028,1024,1024,1024,1,0,0,0,3.4,-90,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427700,2025-03-04 13:51:36,51.2586359906983,-0.0469848729337968,39.041996,,,563.75327132094,34.44882,6.5094954,239.246398732,1187.2375708,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,6.487126,-0.447388,0,355.4, 16.6, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,3.4,-89.9,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427800,2025-03-04 13:51:36,51.2586386486023,-0.0469858550500537,39.041996,,,563.75327132094,34.120736,5.8384134,239.4931179,1188.23166532,25,5,11.744,564.08135532094,39.37008,11.2294388,244.137475004,5.816044,-0.447388,0,355.4, 22.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,3.4,-89.9,0,75,3.916,3.92,3.901,0,0,0,6.992,94.1,563.75327132094,39.041996,6,P-GPS,
427900,2025-03-04 13:51:36,51.2586407133507,-0.0469865116924294,39.041996,,,563.75327132094,33.792652,4.9436374,239.663393496,1188.99938188,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,4.921268,-0.447388,0,355.4, 23.3, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,3.4,-90,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428000,2025-03-04 13:51:36,51.2586428336119,-0.0469868556739911,39.041996,,,563.75327132094,30.511812,3.802798,239.76542762,1189.77694096,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,3.802798,-0.223694,0,355.3, 21.1, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,3.4,-89.9,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428100,2025-03-04 13:51:36,51.2586441881741,-0.046987378819512,39.041996,,,563.75327132094,30.511812,3.131716,239.900926312,1190.28547116,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,3.131716,-0.223694,0,355.2, 18.2, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,3.4,-90,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428200,2025-03-04 13:51:36,51.2586460171819,-0.0469877934372512,39.041996,,,563.75327132094,30.511812,2.23694,240.019036552,1190.9613242,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,2.23694,-0.223694,0,355.1, 15.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,3.4,-89.9,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428300,2025-03-04 13:51:36,51.2586468927754,-0.0469882299576788,39.041996,,,563.75327132094,30.839896,1.789552,240.130585112,1191.29596988,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,1.789552,0,0,355, 13, 1.3,1,0,1228,1024,1024,1024,31,0,0,0,3.4,-89.9,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428400,2025-03-04 13:51:36,51.2586475650278,-0.0469886358143488,39.041996,,,563.75327132094,31.16798,1.342164,240.232619236,1191.55515624,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,1.342164,0,0,355, 10.6, 1.3,0,0,1228,1024,1024,1024,31,0,0,0,3.4,-89.9,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428500,2025-03-04 13:51:37,51.2586486045639,-0.0469885598120156,39.041996,,,563.75327132094,31.16798,1.11847,240.230322648,1191.93573368,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,1.11847,0,0,354.9, 6.1, 1.1,0,0,1408,1024,1024,1024,58,0,0,0,3.4,-90,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428600,2025-03-04 13:51:37,51.2586497430293,-0.0469886593596953,39.041996,,,563.75327132094,31.496064,0.894776,240.270348896,1192.35240036,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,0.894776,0,0,354.6, -1.8, 1.1,0,0,1323,1024,1024,1024,45,0,0,0,3.4,-89.9,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428700,2025-03-04 13:51:37,51.2586503105958,-0.0469889640260134,39.041996,,,563.75327132094,31.496064,1.11847,240.348760972,1192.57221664,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,1.11847,0,0,354.6, -5.8, 1.1,0,0,1329,1024,1024,1024,46,0,0,0,3.4,-89.9,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428800,2025-03-04 13:51:37,51.2586508987226,-0.0469887867238067,39.041996,,,563.75327132094,31.496064,1.342164,240.317592992,1192.78875208,25,5,11.742,564.08135532094,39.37008,11.2294388,244.137475004,1.342164,0,0,354.6, -7.2, 0.9,0,0,1215,1024,1024,1024,29,0,0,0,3.4,-89.9,0,75,3.919,3.924,3.891,0,0,0,6.928,94.1,563.75327132094,39.041996,6,P-GPS,
428900,2025-03-04 13:51:37,51.2586516914242,-0.0469890786865794,39.041996,,,563.75327132094,31.824148,1.565858,240.39698932,1193.08730852,25,5,11.706,564.08135532094,39.37008,11.2294388,244.137475004,1.565858,0,0,354.7, -6, 0.8,0,0,1429,1024,1024,1024,61,0,0,0,3.4,-90,0,75,3.916,3.921,3.9,0,0,0,7.423,94.1,563.75327132094,39.041996,6,P-GPS,
429000,2025-03-04 13:51:37,51.2586522258887,-0.0469887186064933,39.041996,,,563.75327132094,31.824148,1.789552,240.323826588,1193.29728228,25,5,11.706,564.08135532094,39.37008,11.2294388,244.137475004,1.789552,0,0,354.6, -5.1, 0.8,0,0,1342,1024,1024,1024,48,0,0,0,3.4,-90,0,75,3.916,3.921,3.9,0,0,0,7.423,94.1,563.75327132094,39.041996,6,P-GPS,
429100,2025-03-04 13:51:37,51.25865320879,-0.0469889817672407,39.041996,,,563.75327132094,31.824148,2.013246,240.400598244,1193.66145552,25,5,11.706,564.08135532094,39.37008,11.2294388,244.137475004,2.013246,0,0,354.6, -9.6, 0.9,0,0,1401,1024,1024,1024,57,0,0,0,3.4,-89.9,0,75,3.916,3.921,3.9,0,0,0,7.423,94.1,563.75327132094,39.041996,6,P-GPS,
429200,2025-03-04 13:51:37,51.2586537833814,-0.0469887528842292,39.041996,,,563.75327132094,31.824148,2.460634,240.358275408,1193.87799096,25,5,11.706,564.08135532094,39.37008,11.2294388,244.137475004,2.460634,0,0,354.5, -10.6, 0.8,0,0,1401,1024,1024,1024,57,0,0,0,3.4,-90,0,75,3.916,3.921,3.9,0,0,0,7.423,94.1,563.75327132094,39.041996,6,P-GPS,
